deviceIORate,cpu,memory,conns,arrivalRate,ioLoad,cpuLoad,responseTime
50mb,1,800m,25,19,200,500,87442.4
50mb,1,800m,25,20,0,350,15.0
50mb,1,800m,25,20,0,400,14.3
50mb,1,800m,25,20,0,450,14.3
50mb,1,800m,25,20,0,500,14.2
50mb,1,800m,25,20,20,350,2154.9
50mb,1,800m,25,20,20,400,2152.5
50mb,1,800m,25,20,20,450,2343.1
50mb,1,800m,25,20,20,500,2170.7
50mb,1,800m,25,20,40,350,9672.0
50mb,1,800m,25,20,40,400,9616.2
50mb,1,800m,25,20,40,450,9587.8
50mb,1,800m,25,20,40,500,9735.8
50mb,1,800m,25,20,60,350,18250.7
50mb,1,800m,25,20,60,400,18393.1
50mb,1,800m,25,20,60,450,18838.2
50mb,1,800m,25,20,60,500,18510.6
50mb,1,800m,25,20,80,350,27842.7
50mb,1,800m,25,20,80,400,28220.5
50mb,1,800m,25,20,80,450,27948.6
50mb,1,800m,25,20,80,500,27834.7
50mb,1,800m,25,20,100,350,38544.1
50mb,1,800m,25,20,100,400,38539.4
50mb,1,800m,25,20,100,450,37755.3
50mb,1,800m,25,20,100,500,38031.5
50mb,1,800m,25,20,120,350,48142.6
50mb,1,800m,25,20,120,400,48056.7
50mb,1,800m,25,20,120,450,48359.3
50mb,1,800m,25,20,120,500,47901.1
50mb,1,800m,25,20,140,350,57604.8
50mb,1,800m,25,20,140,400,58102.8
50mb,1,800m,25,20,140,450,57974.4
50mb,1,800m,25,20,140,500,57804.8
50mb,1,800m,25,20,160,350,67208.5
50mb,1,800m,25,20,160,400,67246.9
50mb,1,800m,25,20,160,450,67493.1
50mb,1,800m,25,20,160,500,67360.0
50mb,1,800m,25,20,180,350,77681.7
50mb,1,800m,25,20,180,400,78208.0
50mb,1,800m,25,20,180,450,77779.4
50mb,1,800m,25,20,180,500,78135.8
50mb,1,800m,25,20,200,350,87972.4
50mb,1,800m,25,20,200,400,87529.1
50mb,1,800m,25,20,200,450,87672.3
50mb,1,800m,25,20,200,500,87064.9
50mb,1,800m,50,1,0,350,14.5
50mb,1,800m,50,1,0,400,14.5
50mb,1,800m,50,1,0,450,15.2
50mb,1,800m,50,1,0,500,14.1
50mb,1,800m,50,1,20,350,29.7
50mb,1,800m,50,1,20,400,35.7
50mb,1,800m,50,1,20,450,30.2
50mb,1,800m,50,1,20,500,31.0
50mb,1,800m,50,1,40,350,84.1
50mb,1,800m,50,1,40,400,80.6
50mb,1,800m,50,1,40,450,79.3
50mb,1,800m,50,1,40,500,88.4
50mb,1,800m,50,1,60,350,6006.2
50mb,1,800m,50,1,60,400,6134.2
50mb,1,800m,50,1,60,450,6004.9
50mb,1,800m,50,1,60,500,6051.0
50mb,1,800m,50,1,80,350,22983.3
50mb,1,800m,50,1,80,400,23193.5
50mb,1,800m,50,1,80,450,23066.1
50mb,1,800m,50,1,80,500,22857.1
50mb,1,800m,50,1,100,350,40863.0
50mb,1,800m,50,1,100,400,41593.5
50mb,1,800m,50,1,100,450,41546.6
50mb,1,800m,50,1,100,500,41848.9
50mb,1,800m,50,1,120,350,60492.1
50mb,1,800m,50,1,120,400,60568.2
50mb,1,800m,50,1,120,450,60379.9
50mb,1,800m,50,1,120,500,60914.3
50mb,1,800m,50,1,140,350,79928.9
50mb,1,800m,50,1,140,400,79292.8
50mb,1,800m,50,1,140,450,79236.3
50mb,1,800m,50,1,140,500,81277.4
50mb,1,800m,50,1,160,350,99681.9
50mb,1,800m,50,1,160,400,99961.0
50mb,1,800m,50,1,160,450,100444.9
50mb,1,800m,50,1,160,500,100633.4
50mb,1,800m,50,1,180,350,120564.3
50mb,1,800m,50,1,180,400,119706.7
50mb,1,800m,50,1,180,450,119413.0
50mb,1,800m,50,1,180,500,120078.7
50mb,1,800m,50,1,200,350,138962.4
50mb,1,800m,50,1,200,400,140345.6
50mb,1,800m,50,1,200,450,139036.8
50mb,1,800m,50,1,200,500,139654.4
50mb,1,800m,50,2,0,350,14.1
50mb,1,800m,50,2,0,400,13.9
50mb,1,800m,50,2,0,450,13.7
50mb,1,800m,50,2,0,500,14.8
50mb,1,800m,50,2,20,350,36.2
50mb,1,800m,50,2,20,400,37.1
50mb,1,800m,50,2,20,450,32.3
50mb,1,800m,50,2,20,500,37.7
50mb,1,800m,50,2,40,350,8644.8
50mb,1,800m,50,2,40,400,8705.4
50mb,1,800m,50,2,40,450,8813.6
50mb,1,800m,50,2,40,500,8653.2
50mb,1,800m,50,2,60,350,24934.1
50mb,1,800m,50,2,60,400,25179.0
50mb,1,800m,50,2,60,450,25403.8
50mb,1,800m,50,2,60,500,25310.6
50mb,1,800m,50,2,80,350,44801.4
50mb,1,800m,50,2,80,400,44022.6
50mb,1,800m,50,2,80,450,43748.8
50mb,1,800m,50,2,80,500,44544.3
50mb,1,800m,50,2,100,350,64024.6
50mb,1,800m,50,2,100,400,63954.2
50mb,1,800m,50,2,100,450,63209.8
50mb,1,800m,50,2,100,500,62928.1
50mb,1,800m,50,2,120,350,83646.5
50mb,1,800m,50,2,120,400,83091.7
50mb,1,800m,50,2,120,450,84185.5
50mb,1,800m,50,2,120,500,83367.5
50mb,1,800m,50,2,140,350,104034.4
50mb,1,800m,50,2,140,400,103540.2
50mb,1,800m,50,2,140,450,102848.1
50mb,1,800m,50,2,140,500,103131.1
50mb,1,800m,50,2,160,350,122198.2
50mb,1,800m,50,2,160,400,122498.2
50mb,1,800m,50,2,160,450,123889.8
50mb,1,800m,50,2,160,500,123231.8
50mb,1,800m,50,2,180,350,142983.6
50mb,1,800m,50,2,180,400,143594.6
50mb,1,800m,50,2,180,450,142940.0
50mb,1,800m,50,2,180,500,142511.4
50mb,1,800m,50,2,200,350,163313.3
50mb,1,800m,50,2,200,400,164230.6
50mb,1,800m,50,2,200,450,164061.3
50mb,1,800m,50,2,200,500,163406.9
50mb,1,800m,50,3,0,350,14.7
50mb,1,800m,50,3,0,400,14.8
50mb,1,800m,50,3,0,450,14.7
50mb,1,800m,50,3,0,500,14.3
50mb,1,800m,50,3,20,350,971.6
50mb,1,800m,50,3,20,400,963.3
50mb,1,800m,50,3,20,450,981.0
50mb,1,800m,50,3,20,500,985.2
50mb,1,800m,50,3,40,350,14270.5
50mb,1,800m,50,3,40,400,13940.4
50mb,1,800m,50,3,40,450,13746.0
50mb,1,800m,50,3,40,500,14066.0
50mb,1,800m,50,3,60,350,31692.2
50mb,1,800m,50,3,60,400,32427.4
50mb,1,800m,50,3,60,450,32729.9
50mb,1,800m,50,3,60,500,32329.3
50mb,1,800m,50,3,80,350,52395.2
50mb,1,800m,50,3,80,400,51274.5
50mb,1,800m,50,3,80,450,50975.9
50mb,1,800m,50,3,80,500,51783.9
50mb,1,800m,50,3,100,350,71789.8
50mb,1,800m,50,3,100,400,70550.2
50mb,1,800m,50,3,100,450,71291.1
50mb,1,800m,50,3,100,500,70885.0
50mb,1,800m,50,3,120,350,91470.0
50mb,1,800m,50,3,120,400,91409.4
50mb,1,800m,50,3,120,450,90053.7
50mb,1,800m,50,3,120,500,91499.2
50mb,1,800m,50,3,140,350,111282.1
50mb,1,800m,50,3,140,400,111862.0
50mb,1,800m,50,3,140,450,111449.9
50mb,1,800m,50,3,140,500,111833.3
50mb,1,800m,50,3,160,350,131745.8
50mb,1,800m,50,3,160,400,130807.3
50mb,1,800m,50,3,160,450,130456.0
50mb,1,800m,50,3,160,500,131059.6
50mb,1,800m,50,3,180,350,150352.0
50mb,1,800m,50,3,180,400,150529.8
50mb,1,800m,50,3,180,450,150853.5
50mb,1,800m,50,3,180,500,150640.0
50mb,1,800m,50,3,200,350,169177.1
50mb,1,800m,50,3,200,400,170762.3
50mb,1,800m,50,3,200,450,170074.1
50mb,1,800m,50,3,200,500,170779.4
50mb,1,800m,50,4,0,350,14.1
50mb,1,800m,50,4,0,400,14.8
50mb,1,800m,50,4,0,450,15.0
50mb,1,800m,50,4,0,500,14.7
50mb,1,800m,50,4,20,350,2720.7
50mb,1,800m,50,4,20,400,2689.9
50mb,1,800m,50,4,20,450,2676.0
50mb,1,800m,50,4,20,500,2800.5
50mb,1,800m,50,4,40,350,16594.8
50mb,1,800m,50,4,40,400,17633.3
50mb,1,800m,50,4,40,450,16577.1
50mb,1,800m,50,4,40,500,17201.1
50mb,1,800m,50,4,60,350,35621.2
50mb,1,800m,50,4,60,400,35632.0
50mb,1,800m,50,4,60,450,35767.4
50mb,1,800m,50,4,60,500,34930.9
50mb,1,800m,50,4,80,350,55723.0
50mb,1,800m,50,4,80,400,54334.7
50mb,1,800m,50,4,80,450,55568.5
50mb,1,800m,50,4,80,500,56197.9
50mb,1,800m,50,4,100,350,75801.7
50mb,1,800m,50,4,100,400,74634.5
50mb,1,800m,50,4,100,450,75337.3
50mb,1,800m,50,4,100,500,75180.2
50mb,1,800m,50,4,120,350,94746.9
50mb,1,800m,50,4,120,400,94184.7
50mb,1,800m,50,4,120,450,95556.8
50mb,1,800m,50,4,120,500,94617.8
50mb,1,800m,50,4,140,350,114577.7
50mb,1,800m,50,4,140,400,113820.6
50mb,1,800m,50,4,140,450,114738.7
50mb,1,800m,50,4,140,500,115110.5
50mb,1,800m,50,4,160,350,135629.6
50mb,1,800m,50,4,160,400,134951.1
50mb,1,800m,50,4,160,450,135270.4
50mb,1,800m,50,4,160,500,135362.9
50mb,1,800m,50,4,180,350,155121.0
50mb,1,800m,50,4,180,400,155200.0
50mb,1,800m,50,4,180,450,154042.8
50mb,1,800m,50,4,180,500,155408.7
50mb,1,800m,50,4,200,350,174689.9
50mb,1,800m,50,4,200,400,175238.0
50mb,1,800m,50,4,200,450,175056.6
50mb,1,800m,50,4,200,500,175021.3
50mb,1,800m,50,5,0,350,14.9
50mb,1,800m,50,5,0,400,15.6
50mb,1,800m,50,5,0,450,15.0
50mb,1,800m,50,5,0,500,14.8
50mb,1,800m,50,5,20,350,3600.2
50mb,1,800m,50,5,20,400,3864.7
50mb,1,800m,50,5,20,450,3556.5
50mb,1,800m,50,5,20,500,3739.6
50mb,1,800m,50,5,40,350,18845.1
50mb,1,800m,50,5,40,400,18917.5
50mb,1,800m,50,5,40,450,18499.1
50mb,1,800m,50,5,40,500,19181.3
50mb,1,800m,50,5,60,350,37761.4
50mb,1,800m,50,5,60,400,37904.1
50mb,1,800m,50,5,60,450,37256.1
50mb,1,800m,50,5,60,500,38033.0
50mb,1,800m,50,5,80,350,56798.0
50mb,1,800m,50,5,80,400,57091.2
50mb,1,800m,50,5,80,450,57106.6
50mb,1,800m,50,5,80,500,57593.7
50mb,1,800m,50,5,100,350,77047.9
50mb,1,800m,50,5,100,400,77105.1
50mb,1,800m,50,5,100,450,77973.5
50mb,1,800m,50,5,100,500,78119.8
50mb,1,800m,50,5,120,350,96821.4
50mb,1,800m,50,5,120,400,97832.8
50mb,1,800m,50,5,120,450,97547.1
50mb,1,800m,50,5,120,500,97398.1
50mb,1,800m,50,5,140,350,116141.0
50mb,1,800m,50,5,140,400,116854.5
50mb,1,800m,50,5,140,450,117348.3
50mb,1,800m,50,5,140,500,116762.5
50mb,1,800m,50,5,160,350,136739.1
50mb,1,800m,50,5,160,400,137647.8
50mb,1,800m,50,5,160,450,136867.9
50mb,1,800m,50,5,160,500,137720.3
50mb,1,800m,50,5,180,350,157287.8
50mb,1,800m,50,5,180,400,156583.8
50mb,1,800m,50,5,180,450,157107.9
50mb,1,800m,50,5,180,500,157417.2
50mb,1,800m,50,5,200,350,176210.8
50mb,1,800m,50,5,200,400,176608.6
50mb,1,800m,50,5,200,450,176667.6
50mb,1,800m,50,5,200,500,176594.1
50mb,1,800m,50,6,0,350,14.4
50mb,1,800m,50,6,0,400,14.8
50mb,1,800m,50,6,0,450,15.0
50mb,1,800m,50,6,0,500,14.6
50mb,1,800m,50,6,20,350,4392.0
50mb,1,800m,50,6,20,400,4337.2
50mb,1,800m,50,6,20,450,4443.5
50mb,1,800m,50,6,20,500,4333.8
50mb,1,800m,50,6,40,350,19698.4
50mb,1,800m,50,6,40,400,20266.2
50mb,1,800m,50,6,40,450,20475.3
50mb,1,800m,50,6,40,500,20146.2
50mb,1,800m,50,6,60,350,39481.4
50mb,1,800m,50,6,60,400,38939.3
50mb,1,800m,50,6,60,450,38812.3
50mb,1,800m,50,6,60,500,38944.4
50mb,1,800m,50,6,80,350,58695.3
50mb,1,800m,50,6,80,400,58878.1
50mb,1,800m,50,6,80,450,58982.2
50mb,1,800m,50,6,80,500,58775.7
50mb,1,800m,50,6,100,350,78493.0
50mb,1,800m,50,6,100,400,78593.5
50mb,1,800m,50,6,100,450,78527.5
50mb,1,800m,50,6,100,500,79018.8
50mb,1,800m,50,6,120,350,99271.1
50mb,1,800m,50,6,120,400,98368.8
50mb,1,800m,50,6,120,450,98454.4
50mb,1,800m,50,6,120,500,98787.3
50mb,1,800m,50,6,140,350,118572.9
50mb,1,800m,50,6,140,400,118104.8
50mb,1,800m,50,6,140,450,118183.1
50mb,1,800m,50,6,140,500,118183.6
50mb,1,800m,50,6,160,350,138830.9
50mb,1,800m,50,6,160,400,138394.2
50mb,1,800m,50,6,160,450,139270.9
50mb,1,800m,50,6,160,500,138139.5
50mb,1,800m,50,6,180,350,158333.1
50mb,1,800m,50,6,180,400,157596.1
50mb,1,800m,50,6,180,450,157633.0
50mb,1,800m,50,6,180,500,158738.9
50mb,1,800m,50,6,200,350,178550.3
50mb,1,800m,50,6,200,400,178097.4
50mb,1,800m,50,6,200,450,176823.2
50mb,1,800m,50,6,200,500,176810.9
50mb,1,800m,50,7,0,350,14.8
50mb,1,800m,50,7,0,400,14.6
50mb,1,800m,50,7,0,450,14.6
50mb,1,800m,50,7,0,500,15.1
50mb,1,800m,50,7,20,350,4731.5
50mb,1,800m,50,7,20,400,4810.1
50mb,1,800m,50,7,20,450,4867.0
50mb,1,800m,50,7,20,500,4791.5
50mb,1,800m,50,7,40,350,20852.9
50mb,1,800m,50,7,40,400,20894.3
50mb,1,800m,50,7,40,450,21115.3
50mb,1,800m,50,7,40,500,20988.9
50mb,1,800m,50,7,60,350,40276.6
50mb,1,800m,50,7,60,400,39475.2
50mb,1,800m,50,7,60,450,39892.6
50mb,1,800m,50,7,60,500,39618.9
50mb,1,800m,50,7,80,350,59657.4
50mb,1,800m,50,7,80,400,60108.5
50mb,1,800m,50,7,80,450,58918.5
50mb,1,800m,50,7,80,500,59504.4
50mb,1,800m,50,7,100,350,79829.2
50mb,1,800m,50,7,100,400,79412.6
50mb,1,800m,50,7,100,450,79653.4
50mb,1,800m,50,7,100,500,79374.7
50mb,1,800m,50,7,120,350,99075.4
50mb,1,800m,50,7,120,400,99422.5
50mb,1,800m,50,7,120,450,99170.1
50mb,1,800m,50,7,120,500,99696.8
50mb,1,800m,50,7,140,350,120826.4
50mb,1,800m,50,7,140,400,118743.8
50mb,1,800m,50,7,140,450,119960.9
50mb,1,800m,50,7,140,500,119910.7
50mb,1,800m,50,7,160,350,138468.0
50mb,1,800m,50,7,160,400,140478.5
50mb,1,800m,50,7,160,450,138820.6
50mb,1,800m,50,7,160,500,139713.6
50mb,1,800m,50,7,180,350,158512.1
50mb,1,800m,50,7,180,400,159062.4
50mb,1,800m,50,7,180,450,159005.8
50mb,1,800m,50,7,180,500,158725.9
50mb,1,800m,50,7,200,350,178751.6
50mb,1,800m,50,7,200,400,178387.7
50mb,1,800m,50,7,200,450,178461.2
50mb,1,800m,50,7,200,500,179165.0
50mb,1,800m,50,8,0,350,14.8
50mb,1,800m,50,8,0,400,14.7
50mb,1,800m,50,8,0,450,14.9
50mb,1,800m,50,8,0,500,15.2
50mb,1,800m,50,8,20,350,5080.7
50mb,1,800m,50,8,20,400,5144.6
50mb,1,800m,50,8,20,450,5197.0
50mb,1,800m,50,8,20,500,5010.3
50mb,1,800m,50,8,40,350,21408.1
50mb,1,800m,50,8,40,400,21196.2
50mb,1,800m,50,8,40,450,21848.8
50mb,1,800m,50,8,40,500,21834.3
50mb,1,800m,50,8,60,350,40734.0
50mb,1,800m,50,8,60,400,40522.0
50mb,1,800m,50,8,60,450,40520.0
50mb,1,800m,50,8,60,500,40980.9
50mb,1,800m,50,8,80,350,59950.9
50mb,1,800m,50,8,80,400,60554.9
50mb,1,800m,50,8,80,450,60110.6
50mb,1,800m,50,8,80,500,59969.0
50mb,1,800m,50,8,100,350,79610.8
50mb,1,800m,50,8,100,400,79581.8
50mb,1,800m,50,8,100,450,79864.9
50mb,1,800m,50,8,100,500,79065.4
50mb,1,800m,50,8,120,350,99758.1
50mb,1,800m,50,8,120,400,99998.7
50mb,1,800m,50,8,120,450,99717.8
50mb,1,800m,50,8,120,500,100777.6
50mb,1,800m,50,8,140,350,120309.4
50mb,1,800m,50,8,140,400,118930.3
50mb,1,800m,50,8,140,450,119639.9
50mb,1,800m,50,8,140,500,120594.8
50mb,1,800m,50,8,160,350,139135.0
50mb,1,800m,50,8,160,400,140452.4
50mb,1,800m,50,8,160,450,140756.6
50mb,1,800m,50,8,160,500,140037.9
50mb,1,800m,50,8,180,350,160292.7
50mb,1,800m,50,8,180,400,159804.1
50mb,1,800m,50,8,180,450,159415.4
50mb,1,800m,50,8,180,500,159031.3
50mb,1,800m,50,8,200,350,179198.8
50mb,1,800m,50,8,200,400,179275.3
50mb,1,800m,50,8,200,450,179654.0
50mb,1,800m,50,8,200,500,180337.3
50mb,1,800m,50,9,0,350,15.0
50mb,1,800m,50,9,0,400,14.9
50mb,1,800m,50,9,0,450,14.9
50mb,1,800m,50,9,0,500,14.7
50mb,1,800m,50,9,20,350,5368.2
50mb,1,800m,50,9,20,400,5416.3
50mb,1,800m,50,9,20,450,5517.1
50mb,1,800m,50,9,20,500,5377.0
50mb,1,800m,50,9,40,350,22766.4
50mb,1,800m,50,9,40,400,22312.1
50mb,1,800m,50,9,40,450,21772.4
50mb,1,800m,50,9,40,500,21992.8
50mb,1,800m,50,9,60,350,41584.1
50mb,1,800m,50,9,60,400,40484.9
50mb,1,800m,50,9,60,450,40835.1
50mb,1,800m,50,9,60,500,40901.7
50mb,1,800m,50,9,80,350,59135.7
50mb,1,800m,50,9,80,400,59955.8
50mb,1,800m,50,9,80,450,60233.2
50mb,1,800m,50,9,80,500,60640.4
50mb,1,800m,50,9,100,350,80472.4
50mb,1,800m,50,9,100,400,80441.3
50mb,1,800m,50,9,100,450,80350.2
50mb,1,800m,50,9,100,500,79683.3
50mb,1,800m,50,9,120,350,100412.4
50mb,1,800m,50,9,120,400,100908.8
50mb,1,800m,50,9,120,450,99897.3
50mb,1,800m,50,9,120,500,101262.9
50mb,1,800m,50,9,140,350,119421.5
50mb,1,800m,50,9,140,400,120524.4
50mb,1,800m,50,9,140,450,120414.9
50mb,1,800m,50,9,140,500,120457.6
50mb,1,800m,50,9,160,350,139765.4
50mb,1,800m,50,9,160,400,138938.1
50mb,1,800m,50,9,160,450,139865.0
50mb,1,800m,50,9,160,500,139824.4
50mb,1,800m,50,9,180,350,160802.7
50mb,1,800m,50,9,180,400,159369.3
50mb,1,800m,50,9,180,450,160604.5
50mb,1,800m,50,9,180,500,159754.5
50mb,1,800m,50,9,200,350,179483.0
50mb,1,800m,50,9,200,400,179222.5
50mb,1,800m,50,9,200,450,179807.5
50mb,1,800m,50,9,200,500,180814.2
50mb,1,800m,50,10,0,350,15.5
50mb,1,800m,50,10,0,400,14.0
50mb,1,800m,50,10,0,450,15.5
50mb,1,800m,50,10,0,500,15.4
50mb,1,800m,50,10,20,350,5851.3
50mb,1,800m,50,10,20,400,5657.7
50mb,1,800m,50,10,20,450,6035.4
50mb,1,800m,50,10,20,500,5604.9
50mb,1,800m,50,10,40,350,22363.0
50mb,1,800m,50,10,40,400,22267.2
50mb,1,800m,50,10,40,450,22682.2
50mb,1,800m,50,10,40,500,22008.7
50mb,1,800m,50,10,60,350,41297.5
50mb,1,800m,50,10,60,400,41090.4
50mb,1,800m,50,10,60,450,41327.4
50mb,1,800m,50,10,60,500,41072.9
50mb,1,800m,50,10,80,350,60883.0
50mb,1,800m,50,10,80,400,61223.8
50mb,1,800m,50,10,80,450,60839.0
50mb,1,800m,50,10,80,500,60383.0
50mb,1,800m,50,10,100,350,80756.2
50mb,1,800m,50,10,100,400,80232.2
50mb,1,800m,50,10,100,450,80223.6
50mb,1,800m,50,10,100,500,80973.7
50mb,1,800m,50,10,120,350,99784.0
50mb,1,800m,50,10,120,400,99928.4
50mb,1,800m,50,10,120,450,101430.0
50mb,1,800m,50,10,120,500,101231.2
50mb,1,800m,50,10,140,350,119936.8
50mb,1,800m,50,10,140,400,121958.0
50mb,1,800m,50,10,140,450,120705.2
50mb,1,800m,50,10,140,500,119952.3
50mb,1,800m,50,10,160,350,141510.4
50mb,1,800m,50,10,160,400,139927.6
50mb,1,800m,50,10,160,450,140919.8
50mb,1,800m,50,10,160,500,140279.6
50mb,1,800m,50,10,180,350,160306.5
50mb,1,800m,50,10,180,400,161622.0
50mb,1,800m,50,10,180,450,160020.4
50mb,1,800m,50,10,180,500,160465.7
50mb,1,800m,50,10,200,350,179036.1
50mb,1,800m,50,10,200,400,181065.5
50mb,1,800m,50,10,200,450,180779.0
50mb,1,800m,50,10,200,500,179489.4
50mb,1,800m,50,11,0,350,14.7
50mb,1,800m,50,11,0,400,14.9
50mb,1,800m,50,11,0,450,14.8
50mb,1,800m,50,11,0,500,15.0
50mb,1,800m,50,11,20,350,5728.3
50mb,1,800m,50,11,20,400,5835.2
50mb,1,800m,50,11,20,450,5922.6
50mb,1,800m,50,11,20,500,5876.3
50mb,1,800m,50,11,40,350,22358.0
50mb,1,800m,50,11,40,400,22424.0
50mb,1,800m,50,11,40,450,22163.6
50mb,1,800m,50,11,40,500,22801.0
50mb,1,800m,50,11,60,350,41150.0
50mb,1,800m,50,11,60,400,41413.3
50mb,1,800m,50,11,60,450,40838.4
50mb,1,800m,50,11,60,500,41458.6
50mb,1,800m,50,11,80,350,60971.2
50mb,1,800m,50,11,80,400,60616.4
50mb,1,800m,50,11,80,450,61238.3
50mb,1,800m,50,11,80,500,60704.4
50mb,1,800m,50,11,100,350,81409.5
50mb,1,800m,50,11,100,400,80936.6
50mb,1,800m,50,11,100,450,80607.5
50mb,1,800m,50,11,100,500,80543.2
50mb,1,800m,50,11,120,350,101252.1
50mb,1,800m,50,11,120,400,101201.2
50mb,1,800m,50,11,120,450,100737.0
50mb,1,800m,50,11,120,500,101157.6
50mb,1,800m,50,11,140,350,119823.9
50mb,1,800m,50,11,140,400,121081.6
50mb,1,800m,50,11,140,450,120883.9
50mb,1,800m,50,11,140,500,120503.8
50mb,1,800m,50,11,160,350,140522.7
50mb,1,800m,50,11,160,400,140822.5
50mb,1,800m,50,11,160,450,140795.3
50mb,1,800m,50,11,160,500,141110.6
50mb,1,800m,50,11,180,350,161063.3
50mb,1,800m,50,11,180,400,161342.3
50mb,1,800m,50,11,180,450,159947.8
50mb,1,800m,50,11,180,500,159787.1
50mb,1,800m,50,11,200,350,179233.6
50mb,1,800m,50,11,200,400,180409.3
50mb,1,800m,50,11,200,450,180478.4
50mb,1,800m,50,11,200,500,180390.2
50mb,1,800m,50,12,0,350,14.5
50mb,1,800m,50,12,0,400,14.8
50mb,1,800m,50,12,0,450,14.4
50mb,1,800m,50,12,0,500,14.6
50mb,1,800m,50,12,20,350,6003.7
50mb,1,800m,50,12,20,400,6113.3
50mb,1,800m,50,12,20,450,6021.9
50mb,1,800m,50,12,20,500,6099.8
50mb,1,800m,50,12,40,350,23015.2
50mb,1,800m,50,12,40,400,22916.7
50mb,1,800m,50,12,40,450,23009.9
50mb,1,800m,50,12,40,500,22987.8
50mb,1,800m,50,12,60,350,41578.0
50mb,1,800m,50,12,60,400,41382.8
50mb,1,800m,50,12,60,450,43448.0
50mb,1,800m,50,12,60,500,43099.2
50mb,1,800m,50,12,80,350,61907.6
50mb,1,800m,50,12,80,400,62331.1
50mb,1,800m,50,12,80,450,61265.5
50mb,1,800m,50,12,80,500,61774.1
50mb,1,800m,50,12,100,350,81734.4
50mb,1,800m,50,12,100,400,81577.1
50mb,1,800m,50,12,100,450,80523.6
50mb,1,800m,50,12,100,500,81093.3
50mb,1,800m,50,12,120,350,100898.5
50mb,1,800m,50,12,120,400,100111.9
50mb,1,800m,50,12,120,450,101244.2
50mb,1,800m,50,12,120,500,101282.9
50mb,1,800m,50,12,140,350,120457.5
50mb,1,800m,50,12,140,400,120819.1
50mb,1,800m,50,12,140,450,121355.6
50mb,1,800m,50,12,140,500,121271.3
50mb,1,800m,50,12,160,350,140447.6
50mb,1,800m,50,12,160,400,140210.1
50mb,1,800m,50,12,160,450,141151.7
50mb,1,800m,50,12,160,500,140808.3
50mb,1,800m,50,12,180,350,160446.0
50mb,1,800m,50,12,180,400,160719.6
50mb,1,800m,50,12,180,450,160930.9
50mb,1,800m,50,12,180,500,159145.9
50mb,1,800m,50,12,200,350,180855.5
50mb,1,800m,50,12,200,400,180616.2
50mb,1,800m,50,12,200,450,180183.6
50mb,1,800m,50,12,200,500,180494.6
50mb,1,800m,50,13,0,350,15.1
50mb,1,800m,50,13,0,400,14.7
50mb,1,800m,50,13,0,450,15.1
50mb,1,800m,50,13,0,500,14.8
50mb,1,800m,50,13,20,350,6021.9
50mb,1,800m,50,13,20,400,5918.0
50mb,1,800m,50,13,20,450,6255.4
50mb,1,800m,50,13,20,500,6088.3
50mb,1,800m,50,13,40,350,23579.0
50mb,1,800m,50,13,40,400,22830.9
50mb,1,800m,50,13,40,450,23029.9
50mb,1,800m,50,13,40,500,22867.9
50mb,1,800m,50,13,60,350,42435.3
50mb,1,800m,50,13,60,400,41764.5
50mb,1,800m,50,13,60,450,41438.7
50mb,1,800m,50,13,60,500,41872.8
50mb,1,800m,50,13,80,350,61363.7
50mb,1,800m,50,13,80,400,60987.0
50mb,1,800m,50,13,80,450,61276.7
50mb,1,800m,50,13,80,500,61574.4
50mb,1,800m,50,13,100,350,81147.9
50mb,1,800m,50,13,100,400,81884.3
50mb,1,800m,50,13,100,450,81620.7
50mb,1,800m,50,13,100,500,82582.6
50mb,1,800m,50,13,120,350,100888.3
50mb,1,800m,50,13,120,400,101629.7
50mb,1,800m,50,13,120,450,100285.2
50mb,1,800m,50,13,120,500,101857.0
50mb,1,800m,50,13,140,350,121192.2
50mb,1,800m,50,13,140,400,121657.0
50mb,1,800m,50,13,140,450,120992.5
50mb,1,800m,50,13,140,500,120429.5
50mb,1,800m,50,13,160,350,140926.9
50mb,1,800m,50,13,160,400,140536.7
50mb,1,800m,50,13,160,450,140443.1
50mb,1,800m,50,13,160,500,141582.7
50mb,1,800m,50,13,180,350,161347.2
50mb,1,800m,50,13,180,400,161053.0
50mb,1,800m,50,13,180,450,160998.6
50mb,1,800m,50,13,180,500,160525.4
50mb,1,800m,50,13,200,350,180162.7
50mb,1,800m,50,13,200,400,180525.9
50mb,1,800m,50,13,200,450,181417.3
50mb,1,800m,50,13,200,500,179771.6
50mb,1,800m,50,14,0,350,14.9
50mb,1,800m,50,14,0,400,15.1
50mb,1,800m,50,14,0,450,14.8
50mb,1,800m,50,14,0,500,14.9
50mb,1,800m,50,14,20,350,6519.5
50mb,1,800m,50,14,20,400,6458.7
50mb,1,800m,50,14,20,450,6436.8
50mb,1,800m,50,14,20,500,6389.4
50mb,1,800m,50,14,40,350,23069.7
50mb,1,800m,50,14,40,400,23046.5
50mb,1,800m,50,14,40,450,23264.7
50mb,1,800m,50,14,40,500,23257.8
50mb,1,800m,50,14,60,350,42064.6
50mb,1,800m,50,14,60,400,41977.7
50mb,1,800m,50,14,60,450,42159.8
50mb,1,800m,50,14,60,500,41631.8
50mb,1,800m,50,14,80,350,61460.1
50mb,1,800m,50,14,80,400,61678.9
50mb,1,800m,50,14,80,450,61642.8
50mb,1,800m,50,14,80,500,60805.0
