deviceIORate,cpu,memory,conns,arrivalRate,ioLoad,cpuLoad,responseTime
50mb,1,700m,50,15,80,350,23238.5
50mb,1,700m,50,15,80,400,20653.7
50mb,1,700m,50,15,80,450,24579.4
50mb,1,700m,50,15,80,500,22525.1
50mb,1,700m,50,15,100,350,29293.9
50mb,1,700m,50,15,100,400,33101.5
50mb,1,700m,50,15,100,450,36431.6
50mb,1,700m,50,15,100,500,34255.0
50mb,1,700m,50,15,120,350,39803.4
50mb,1,700m,50,15,120,400,41704.8
50mb,1,700m,50,15,120,450,40509.7
50mb,1,700m,50,15,120,500,41230.9
50mb,1,700m,50,15,140,350,51058.8
50mb,1,700m,50,15,140,400,50414.9
50mb,1,700m,50,15,140,450,49085.8
50mb,1,700m,50,15,140,500,53451.6
50mb,1,700m,50,15,160,350,58750.6
50mb,1,700m,50,15,160,400,63689.3
50mb,1,700m,50,15,160,450,66233.8
50mb,1,700m,50,15,160,500,57183.7
50mb,1,700m,50,15,180,350,72772.0
50mb,1,700m,50,15,180,400,74065.4
50mb,1,700m,50,15,180,450,67841.1
50mb,1,700m,50,15,180,500,65266.1
50mb,1,700m,50,15,200,350,88384.1
50mb,1,700m,50,15,200,400,78609.3
50mb,1,700m,50,15,200,450,75963.4
50mb,1,700m,50,15,200,500,78749.8
50mb,1,700m,50,16,0,350,13.9
50mb,1,700m,50,16,0,400,14.3
50mb,1,700m,50,16,0,450,14.1
50mb,1,700m,50,16,0,500,14.0
50mb,1,700m,50,16,20,350,402.3
50mb,1,700m,50,16,20,400,576.1
50mb,1,700m,50,16,20,450,323.5
50mb,1,700m,50,16,20,500,383.1
50mb,1,700m,50,16,40,350,4815.2
50mb,1,700m,50,16,40,400,5570.2
50mb,1,700m,50,16,40,450,3510.4
50mb,1,700m,50,16,40,500,5117.5
50mb,1,700m,50,16,60,350,12917.4
50mb,1,700m,50,16,60,400,12052.8
50mb,1,700m,50,16,60,450,11420.8
50mb,1,700m,50,16,60,500,15237.1
50mb,1,700m,50,16,80,350,24735.3
50mb,1,700m,50,16,80,400,22569.7
50mb,1,700m,50,16,80,450,21992.6
50mb,1,700m,50,16,80,500,20585.5
50mb,1,700m,50,16,100,350,33756.0
50mb,1,700m,50,16,100,400,31177.9
50mb,1,700m,50,16,100,450,30933.0
50mb,1,700m,50,16,100,500,33263.9
50mb,1,700m,50,16,120,350,39890.9
50mb,1,700m,50,16,120,400,40823.4
50mb,1,700m,50,16,120,450,40629.5
50mb,1,700m,50,16,120,500,41568.7
50mb,1,700m,50,16,140,350,52638.8
50mb,1,700m,50,16,140,400,51830.2
50mb,1,700m,50,16,140,450,46914.2
50mb,1,700m,50,16,140,500,47913.0
50mb,1,700m,50,16,160,350,60851.6
50mb,1,700m,50,16,160,400,59660.8
50mb,1,700m,50,16,160,450,61890.0
50mb,1,700m,50,16,160,500,60662.9
50mb,1,700m,50,16,180,350,65630.5
50mb,1,700m,50,16,180,400,67697.2
50mb,1,700m,50,16,180,450,68355.4
50mb,1,700m,50,16,180,500,72394.6
50mb,1,700m,50,16,200,350,75914.0
50mb,1,700m,50,16,200,400,75078.3
50mb,1,700m,50,16,200,450,73558.3
50mb,1,700m,50,16,200,500,76665.1
50mb,1,700m,50,17,0,350,13.8
50mb,1,700m,50,17,0,400,14.1
50mb,1,700m,50,17,0,450,13.8
50mb,1,700m,50,17,0,500,13.8
50mb,1,700m,50,17,20,350,508.5
50mb,1,700m,50,17,20,400,721.6
50mb,1,700m,50,17,20,450,408.7
50mb,1,700m,50,17,20,500,377.5
50mb,1,700m,50,17,40,350,4762.9
50mb,1,700m,50,17,40,400,4830.0
50mb,1,700m,50,17,40,450,5982.2
50mb,1,700m,50,17,40,500,4534.4
50mb,1,700m,50,17,60,350,10955.9
50mb,1,700m,50,17,60,400,11583.1
50mb,1,700m,50,17,60,450,12277.6
50mb,1,700m,50,17,60,500,9428.8
50mb,1,700m,50,17,80,350,26346.9
50mb,1,700m,50,17,80,400,21359.1
50mb,1,700m,50,17,80,450,20914.4
50mb,1,700m,50,17,80,500,20791.9
50mb,1,700m,50,17,100,350,34847.6
50mb,1,700m,50,17,100,400,32006.4
50mb,1,700m,50,17,100,450,30709.8
50mb,1,700m,50,17,100,500,33149.4
50mb,1,700m,50,17,120,350,40546.0
50mb,1,700m,50,17,120,400,41842.5
50mb,1,700m,50,17,120,450,41843.5
50mb,1,700m,50,17,120,500,43865.5
50mb,1,700m,50,17,140,350,54065.4
50mb,1,700m,50,17,140,400,55631.6
50mb,1,700m,50,17,140,450,54462.6
50mb,1,700m,50,17,140,500,52681.7
50mb,1,700m,50,17,160,350,56201.0
50mb,1,700m,50,17,160,400,64531.5
50mb,1,700m,50,17,160,450,59806.2
50mb,1,700m,50,17,160,500,56772.7
50mb,1,700m,50,17,180,350,67606.2
50mb,1,700m,50,17,180,400,69616.4
50mb,1,700m,50,17,180,450,68673.1
50mb,1,700m,50,17,180,500,68935.1
50mb,1,700m,50,17,200,350,79024.4
50mb,1,700m,50,17,200,400,84517.4
50mb,1,700m,50,17,200,450,78651.9
50mb,1,700m,50,17,200,500,73801.4
50mb,1,700m,50,18,0,350,13.6
50mb,1,700m,50,18,0,400,13.9
50mb,1,700m,50,18,0,450,14.2
50mb,1,700m,50,18,0,500,13.7
50mb,1,700m,50,18,20,350,572.0
50mb,1,700m,50,18,20,400,777.6
50mb,1,700m,50,18,20,450,294.4
50mb,1,700m,50,18,20,500,367.8
50mb,1,700m,50,18,40,350,4762.3
50mb,1,700m,50,18,40,400,4812.2
50mb,1,700m,50,18,40,450,5842.6
50mb,1,700m,50,18,40,500,5375.7
50mb,1,700m,50,18,60,350,13009.5
50mb,1,700m,50,18,60,400,12104.6
50mb,1,700m,50,18,60,450,12387.0
50mb,1,700m,50,18,60,500,12098.0
50mb,1,700m,50,18,80,350,20721.8
50mb,1,700m,50,18,80,400,22367.1
50mb,1,700m,50,18,80,450,22296.3
50mb,1,700m,50,18,80,500,22193.3
50mb,1,700m,50,18,100,350,31972.1
50mb,1,700m,50,18,100,400,30923.9
50mb,1,700m,50,18,100,450,33248.9
50mb,1,700m,50,18,100,500,34072.4
50mb,1,700m,50,18,120,350,41531.6
50mb,1,700m,50,18,120,400,41883.5
50mb,1,700m,50,18,120,450,42177.1
50mb,1,700m,50,18,120,500,38789.7
50mb,1,700m,50,18,140,350,50413.3
50mb,1,700m,50,18,140,400,50816.5
50mb,1,700m,50,18,140,450,52246.5
50mb,1,700m,50,18,140,500,47668.3
50mb,1,700m,50,18,160,350,58886.0
50mb,1,700m,50,18,160,400,57414.0
50mb,1,700m,50,18,160,450,58090.5
50mb,1,700m,50,18,160,500,58605.3
50mb,1,700m,50,18,180,350,65960.0
50mb,1,700m,50,18,180,400,70534.7
50mb,1,700m,50,18,180,450,75310.5
50mb,1,700m,50,18,180,500,68706.6
50mb,1,700m,50,18,200,350,76892.1
50mb,1,700m,50,18,200,400,78239.9
50mb,1,700m,50,18,200,450,78410.4
50mb,1,700m,50,18,200,500,78285.3
50mb,1,700m,50,19,0,350,14.0
50mb,1,700m,50,19,0,400,13.7
50mb,1,700m,50,19,0,450,13.8
50mb,1,700m,50,19,0,500,13.6
50mb,1,700m,50,19,20,350,495.7
50mb,1,700m,50,19,20,400,839.9
50mb,1,700m,50,19,20,450,410.6
50mb,1,700m,50,19,20,500,251.0
50mb,1,700m,50,19,40,350,4235.6
50mb,1,700m,50,19,40,400,3952.3
50mb,1,700m,50,19,40,450,4489.0
50mb,1,700m,50,19,40,500,4593.6
50mb,1,700m,50,19,60,350,11776.8
50mb,1,700m,50,19,60,400,10878.0
50mb,1,700m,50,19,60,450,8674.9
50mb,1,700m,50,19,60,500,9096.8
50mb,1,700m,50,19,80,350,16366.7
50mb,1,700m,50,19,80,400,17344.2
50mb,1,700m,50,19,80,450,19250.6
50mb,1,700m,50,19,80,500,19354.7
50mb,1,700m,50,19,100,350,27429.3
50mb,1,700m,50,19,100,400,24395.1
50mb,1,700m,50,19,100,450,24788.6
50mb,1,700m,50,19,100,500,25673.0
50mb,1,700m,50,19,120,350,35237.6
50mb,1,700m,50,19,120,400,35787.8
50mb,1,700m,50,19,120,450,33734.7
50mb,1,700m,50,19,120,500,36274.1
50mb,1,700m,50,19,140,350,38051.1
50mb,1,700m,50,19,140,400,38178.2
50mb,1,700m,50,19,140,450,40306.2
50mb,1,700m,50,19,140,500,38279.9
50mb,1,700m,50,19,160,350,48748.8
50mb,1,700m,50,19,160,400,49526.1
50mb,1,700m,50,19,160,450,45966.9
50mb,1,700m,50,19,160,500,37087.0
50mb,1,700m,50,19,180,350,46153.6
50mb,1,700m,50,19,180,400,42977.1
50mb,1,700m,50,19,180,450,46502.1
50mb,1,700m,50,19,180,500,40451.3
50mb,1,700m,50,19,200,350,50368.7
50mb,1,700m,50,19,200,400,45805.8
50mb,1,700m,50,19,200,450,57377.9
50mb,1,700m,50,19,200,500,49931.4
50mb,1,700m,50,20,0,350,15.8
50mb,1,700m,50,20,0,400,13.9
50mb,1,700m,50,20,0,450,14.5
50mb,1,700m,50,20,0,500,13.7
50mb,1,700m,50,20,20,350,453.8
50mb,1,700m,50,20,20,400,221.3
50mb,1,700m,50,20,20,450,233.2
50mb,1,700m,50,20,20,500,239.6
50mb,1,700m,50,20,40,350,3563.4
50mb,1,700m,50,20,40,400,4478.4
50mb,1,700m,50,20,40,450,5350.4
50mb,1,700m,50,20,40,500,3287.6
50mb,1,700m,50,20,60,350,8109.6
50mb,1,700m,50,20,60,400,9291.3
50mb,1,700m,50,20,60,450,9924.6
50mb,1,700m,50,20,60,500,10544.3
50mb,1,700m,50,20,80,350,16040.7
50mb,1,700m,50,20,80,400,14613.9
50mb,1,700m,50,20,80,450,13877.0
50mb,1,700m,50,20,80,500,12288.0
50mb,1,700m,50,20,100,350,17369.5
50mb,1,700m,50,20,100,400,18253.7
50mb,1,700m,50,20,100,450,19173.1
50mb,1,700m,50,20,100,500,17112.4
50mb,1,700m,50,20,120,350,24232.8
50mb,1,700m,50,20,120,400,22100.0
50mb,1,700m,50,20,120,450,23554.9
50mb,1,700m,50,20,120,500,23851.2
50mb,1,700m,50,20,140,350,29516.7
50mb,1,700m,50,20,140,400,29004.3
50mb,1,700m,50,20,140,450,33893.1
50mb,1,700m,50,20,140,500,29433.8
50mb,1,700m,50,20,160,350,42564.0
50mb,1,700m,50,20,160,400,45101.8
50mb,1,700m,50,20,160,450,34618.8
50mb,1,700m,50,20,160,500,33403.4
50mb,1,700m,50,20,180,350,47396.8
50mb,1,700m,50,20,180,400,42624.2
50mb,1,700m,50,20,180,450,43892.9
50mb,1,700m,50,20,180,500,40578.3
50mb,1,700m,50,20,200,350,54894.4
50mb,1,700m,50,20,200,400,39878.3
50mb,1,700m,50,20,200,450,45507.1
50mb,1,700m,50,20,200,500,41770.6
50mb,1,700m,75,1,0,350,16.3
50mb,1,700m,75,1,0,400,14.2
50mb,1,700m,75,1,0,450,14.7
50mb,1,700m,75,1,0,500,15.1
50mb,1,700m,75,1,20,350,23.8
50mb,1,700m,75,1,20,400,24.1
50mb,1,700m,75,1,20,450,25.1
50mb,1,700m,75,1,20,500,26.3
50mb,1,700m,75,1,40,350,36.2
50mb,1,700m,75,1,40,400,36.1
50mb,1,700m,75,1,40,450,35.2
50mb,1,700m,75,1,40,500,35.5
50mb,1,700m,75,1,60,350,53.2
50mb,1,700m,75,1,60,400,51.1
50mb,1,700m,75,1,60,450,50.7
50mb,1,700m,75,1,60,500,50.2
50mb,1,700m,75,1,80,350,74.7
50mb,1,700m,75,1,80,400,60.8
50mb,1,700m,75,1,80,450,63.0
50mb,1,700m,75,1,80,500,60.5
50mb,1,700m,75,1,100,350,94.8
50mb,1,700m,75,1,100,400,96.2
50mb,1,700m,75,1,100,450,111.3
50mb,1,700m,75,1,100,500,87.9
50mb,1,700m,75,1,120,350,114.1
50mb,1,700m,75,1,120,400,142.5
50mb,1,700m,75,1,120,450,124.4
50mb,1,700m,75,1,120,500,122.9
50mb,1,700m,75,1,140,350,107.5
50mb,1,700m,75,1,140,400,124.0
50mb,1,700m,75,1,140,450,277.9
50mb,1,700m,75,1,140,500,158.8
50mb,1,700m,75,1,160,350,20727.1
50mb,1,700m,75,1,160,400,17575.3
50mb,1,700m,75,1,160,450,25734.0
50mb,1,700m,75,1,160,500,22183.0
50mb,1,700m,75,1,180,350,39040.7
50mb,1,700m,75,1,180,400,34476.0
50mb,1,700m,75,1,180,450,44583.8
50mb,1,700m,75,1,180,500,40313.0
50mb,1,700m,75,1,200,350,54733.1
50mb,1,700m,75,1,200,400,53890.3
50mb,1,700m,75,1,200,450,57519.6
50mb,1,700m,75,1,200,500,52444.2
50mb,1,700m,75,2,0,350,14.4
50mb,1,700m,75,2,0,400,13.7
50mb,1,700m,75,2,0,450,14.6
50mb,1,700m,75,2,0,500,14.4
50mb,1,700m,75,2,20,350,24.9
50mb,1,700m,75,2,20,400,24.5
50mb,1,700m,75,2,20,450,23.7
50mb,1,700m,75,2,20,500,22.8
50mb,1,700m,75,2,40,350,34.3
50mb,1,700m,75,2,40,400,36.2
50mb,1,700m,75,2,40,450,35.1
50mb,1,700m,75,2,40,500,33.1
50mb,1,700m,75,2,60,350,60.1
50mb,1,700m,75,2,60,400,54.6
50mb,1,700m,75,2,60,450,48.8
50mb,1,700m,75,2,60,500,52.5
50mb,1,700m,75,2,80,350,80.4
50mb,1,700m,75,2,80,400,79.0
50mb,1,700m,75,2,80,450,95.7
50mb,1,700m,75,2,80,500,86.6
50mb,1,700m,75,2,100,350,19847.2
50mb,1,700m,75,2,100,400,20318.4
50mb,1,700m,75,2,100,450,17311.3
50mb,1,700m,75,2,100,500,22523.9
50mb,1,700m,75,2,120,350,30841.4
50mb,1,700m,75,2,120,400,32669.4
50mb,1,700m,75,2,120,450,34385.3
50mb,1,700m,75,2,120,500,35978.2
50mb,1,700m,75,2,140,350,56685.6
50mb,1,700m,75,2,140,400,62627.0
50mb,1,700m,75,2,140,450,66866.5
50mb,1,700m,75,2,140,500,59989.8
50mb,1,700m,75,2,160,350,72941.0
50mb,1,700m,75,2,160,400,63970.2
50mb,1,700m,75,2,160,450,75143.3
50mb,1,700m,75,2,160,500,72087.2
50mb,1,700m,75,2,180,350,113946.0
50mb,1,700m,75,2,180,400,81550.7
50mb,1,700m,75,2,180,450,97822.6
50mb,1,700m,75,2,180,500,95786.8
50mb,1,700m,75,2,200,350,128153.9
50mb,1,700m,75,2,200,400,155058.6
50mb,1,700m,75,2,200,450,153169.1
50mb,1,700m,75,2,200,500,141275.7
50mb,1,700m,75,3,0,350,15.5
50mb,1,700m,75,3,0,400,15.1
50mb,1,700m,75,3,0,450,14.6
50mb,1,700m,75,3,0,500,14.4
50mb,1,700m,75,3,20,350,24.0
50mb,1,700m,75,3,20,400,24.8
50mb,1,700m,75,3,20,450,24.5
50mb,1,700m,75,3,20,500,23.4
50mb,1,700m,75,3,40,350,38.0
50mb,1,700m,75,3,40,400,38.0
50mb,1,700m,75,3,40,450,35.8
50mb,1,700m,75,3,40,500,37.4
50mb,1,700m,75,3,60,350,5642.3
50mb,1,700m,75,3,60,400,12851.0
50mb,1,700m,75,3,60,450,7483.2
50mb,1,700m,75,3,60,500,9239.8
50mb,1,700m,75,3,80,350,19451.4
50mb,1,700m,75,3,80,400,22285.8
50mb,1,700m,75,3,80,450,19156.1
50mb,1,700m,75,3,80,500,22473.7
50mb,1,700m,75,3,100,350,34686.1
50mb,1,700m,75,3,100,400,36671.1
50mb,1,700m,75,3,100,450,35203.6
50mb,1,700m,75,3,100,500,34490.9
50mb,1,700m,75,3,120,350,56509.6
50mb,1,700m,75,3,120,400,51094.6
50mb,1,700m,75,3,120,450,49144.7
50mb,1,700m,75,3,120,500,60019.1
50mb,1,700m,75,3,140,350,81596.5
50mb,1,700m,75,3,140,400,75057.2
50mb,1,700m,75,3,140,450,96324.1
50mb,1,700m,75,3,140,500,88437.9
50mb,1,700m,75,3,160,350,121861.5
50mb,1,700m,75,3,160,400,89231.4
50mb,1,700m,75,3,160,450,113947.8
50mb,1,700m,75,3,160,500,129083.7
50mb,1,700m,75,3,180,350,138111.0
50mb,1,700m,75,3,180,400,134058.1
50mb,1,700m,75,3,180,450,143499.8
50mb,1,700m,75,3,180,500,148835.3
50mb,1,700m,75,3,200,350,195025.1
50mb,1,700m,75,3,200,400,173319.2
50mb,1,700m,75,3,200,450,405477.9
50mb,1,700m,75,3,200,500,185329.0
50mb,1,700m,75,4,0,350,14.9
50mb,1,700m,75,4,0,400,14.6
50mb,1,700m,75,4,0,450,14.2
50mb,1,700m,75,4,0,500,14.5
50mb,1,700m,75,4,20,350,51.2
50mb,1,700m,75,4,20,400,23.9
50mb,1,700m,75,4,20,450,26.5
50mb,1,700m,75,4,20,500,28.1
50mb,1,700m,75,4,40,350,3260.3
50mb,1,700m,75,4,40,400,1816.4
50mb,1,700m,75,4,40,450,2475.9
50mb,1,700m,75,4,40,500,2650.6
50mb,1,700m,75,4,60,350,17472.6
50mb,1,700m,75,4,60,400,17167.7
50mb,1,700m,75,4,60,450,15947.7
50mb,1,700m,75,4,60,500,17073.7
50mb,1,700m,75,4,80,350,29106.4
50mb,1,700m,75,4,80,400,32435.0
50mb,1,700m,75,4,80,450,32264.8
50mb,1,700m,75,4,80,500,31031.2
50mb,1,700m,75,4,100,350,57010.5
50mb,1,700m,75,4,100,400,47895.0
50mb,1,700m,75,4,100,450,46234.7
50mb,1,700m,75,4,100,500,49880.5
50mb,1,700m,75,4,120,350,71706.4
50mb,1,700m,75,4,120,400,75821.8
50mb,1,700m,75,4,120,450,95362.2
50mb,1,700m,75,4,120,500,78116.6
50mb,1,700m,75,4,140,350,131940.0
50mb,1,700m,75,4,140,400,119844.1
50mb,1,700m,75,4,140,450,118138.2
50mb,1,700m,75,4,140,500,127583.3
50mb,1,700m,75,4,160,350,160923.4
50mb,1,700m,75,4,160,400,142329.8
50mb,1,700m,75,4,160,450,146244.5
50mb,1,700m,75,4,160,500,150679.8
50mb,1,700m,75,4,180,350,191806.4
50mb,1,700m,75,4,180,400,178073.5
50mb,1,700m,75,4,180,450,199422.4
50mb,1,700m,75,4,180,500,193733.5
50mb,1,700m,75,4,200,350,210059.6
50mb,1,700m,75,4,200,400,215440.7
50mb,1,700m,75,4,200,450,238046.8
50mb,1,700m,75,4,200,500,225757.6
50mb,1,700m,75,5,0,350,14.3
50mb,1,700m,75,5,0,400,15.3
50mb,1,700m,75,5,0,450,14.5
50mb,1,700m,75,5,0,500,14.7
50mb,1,700m,75,5,20,350,24.0
50mb,1,700m,75,5,20,400,27.8
50mb,1,700m,75,5,20,450,24.0
50mb,1,700m,75,5,20,500,24.0
50mb,1,700m,75,5,40,350,5206.2
50mb,1,700m,75,5,40,400,5845.0
50mb,1,700m,75,5,40,450,6559.2
50mb,1,700m,75,5,40,500,5200.4
50mb,1,700m,75,5,60,350,21191.1
50mb,1,700m,75,5,60,400,19977.4
50mb,1,700m,75,5,60,450,21039.5
50mb,1,700m,75,5,60,500,21926.9
50mb,1,700m,75,5,80,350,36524.4
50mb,1,700m,75,5,80,400,32599.4
50mb,1,700m,75,5,80,450,36204.6
50mb,1,700m,75,5,80,500,55033.5
50mb,1,700m,75,5,100,350,51474.5
50mb,1,700m,75,5,100,400,55113.4
50mb,1,700m,75,5,100,450,56238.9
50mb,1,700m,75,5,100,500,88475.3
50mb,1,700m,75,5,120,350,114582.8
50mb,1,700m,75,5,120,400,112220.9
50mb,1,700m,75,5,120,450,138089.4
50mb,1,700m,75,5,120,500,86545.8
50mb,1,700m,75,5,140,350,124535.2
50mb,1,700m,75,5,140,400,142321.3
50mb,1,700m,75,5,140,450,161104.4
50mb,1,700m,75,5,140,500,116109.9
50mb,1,700m,75,5,160,350,147220.0
50mb,1,700m,75,5,160,400,137568.4
50mb,1,700m,75,5,160,450,143661.9
50mb,1,700m,75,5,160,500,168102.1
50mb,1,700m,75,5,180,350,179377.1
50mb,1,700m,75,5,180,400,188869.1
50mb,1,700m,75,5,180,450,176256.9
50mb,1,700m,75,5,180,500,185297.5
50mb,1,700m,75,5,200,350,284444.2
50mb,1,700m,75,5,200,400,228877.9
50mb,1,700m,75,5,200,450,389744.8
50mb,1,700m,75,5,200,500,284839.5
50mb,1,700m,75,6,0,350,14.5
50mb,1,700m,75,6,0,400,14.5
50mb,1,700m,75,6,0,450,14.6
50mb,1,700m,75,6,0,500,14.1
50mb,1,700m,75,6,20,350,23.7
50mb,1,700m,75,6,20,400,23.5
50mb,1,700m,75,6,20,450,24.2
50mb,1,700m,75,6,20,500,23.8
50mb,1,700m,75,6,40,350,9726.7
50mb,1,700m,75,6,40,400,7124.8
50mb,1,700m,75,6,40,450,7689.9
50mb,1,700m,75,6,40,500,6948.9
50mb,1,700m,75,6,60,350,29362.2
50mb,1,700m,75,6,60,400,28548.8
50mb,1,700m,75,6,60,450,20842.1
50mb,1,700m,75,6,60,500,26761.3
50mb,1,700m,75,6,80,350,45719.6
50mb,1,700m,75,6,80,400,50166.4
50mb,1,700m,75,6,80,450,38580.3
50mb,1,700m,75,6,80,500,43481.4
50mb,1,700m,75,6,100,350,67300.3
50mb,1,700m,75,6,100,400,76095.7
50mb,1,700m,75,6,100,450,48807.4
50mb,1,700m,75,6,100,500,57536.0
50mb,1,700m,75,6,120,350,89807.8
50mb,1,700m,75,6,120,400,76832.2
50mb,1,700m,75,6,120,450,84863.8
50mb,1,700m,75,6,120,500,77333.0
50mb,1,700m,75,6,140,350,102522.3
50mb,1,700m,75,6,140,400,97174.4
50mb,1,700m,75,6,140,450,97016.1
50mb,1,700m,75,6,140,500,82652.7
50mb,1,700m,75,6,160,350,102521.9
50mb,1,700m,75,6,160,400,106184.9
50mb,1,700m,75,6,160,450,124234.7
50mb,1,700m,75,6,160,500,112870.9
50mb,1,700m,75,6,180,350,173224.7
50mb,1,700m,75,6,180,400,118821.4
50mb,1,700m,75,6,180,450,178037.4
50mb,1,700m,75,6,180,500,153390.9
50mb,1,700m,75,6,200,350,157288.5
50mb,1,700m,75,6,200,400,192209.4
50mb,1,700m,75,6,200,450,166163.5
50mb,1,700m,75,6,200,500,152089.5
50mb,1,700m,75,7,0,350,15.4
50mb,1,700m,75,7,0,400,14.3
50mb,1,700m,75,7,0,450,14.5
50mb,1,700m,75,7,0,500,14.3
50mb,1,700m,75,7,20,350,336.3
50mb,1,700m,75,7,20,400,91.4
50mb,1,700m,75,7,20,450,515.7
50mb,1,700m,75,7,20,500,106.7
50mb,1,700m,75,7,40,350,13312.4
50mb,1,700m,75,7,40,400,10874.4
50mb,1,700m,75,7,40,450,8022.0
50mb,1,700m,75,7,40,500,12668.3
50mb,1,700m,75,7,60,350,24141.8
50mb,1,700m,75,7,60,400,30539.0
50mb,1,700m,75,7,60,450,30355.4
50mb,1,700m,75,7,60,500,25085.1
50mb,1,700m,75,7,80,350,36073.1
50mb,1,700m,75,7,80,400,35779.8
50mb,1,700m,75,7,80,450,34208.2
50mb,1,700m,75,7,80,500,35250.3
50mb,1,700m,75,7,100,350,73540.1
50mb,1,700m,75,7,100,400,71023.5
50mb,1,700m,75,7,100,450,71743.3
50mb,1,700m,75,7,100,500,76341.3
50mb,1,700m,75,7,120,350,112591.3
50mb,1,700m,75,7,120,400,106511.6
50mb,1,700m,75,7,120,450,79688.0
50mb,1,700m,75,7,120,500,84939.0
50mb,1,700m,75,7,140,350,103107.7
50mb,1,700m,75,7,140,400,90793.6
50mb,1,700m,75,7,140,450,84659.3
50mb,1,700m,75,7,140,500,85172.0
50mb,1,700m,75,7,160,350,110576.5
50mb,1,700m,75,7,160,400,85172.2
50mb,1,700m,75,7,160,450,125927.4
50mb,1,700m,75,7,160,500,113356.2
50mb,1,700m,75,7,180,350,112063.9
50mb,1,700m,75,7,180,400,138951.5
50mb,1,700m,75,7,180,450,133779.3
50mb,1,700m,75,7,180,500,130527.5
50mb,1,700m,75,7,200,350,164391.8
50mb,1,700m,75,7,200,400,152754.9
50mb,1,700m,75,7,200,450,155882.5
50mb,1,700m,75,7,200,500,182817.0
50mb,1,700m,75,8,0,350,16.3
50mb,1,700m,75,8,0,400,13.9
50mb,1,700m,75,8,0,450,14.4
50mb,1,700m,75,8,0,500,14.2
50mb,1,700m,75,8,20,350,532.0
50mb,1,700m,75,8,20,400,451.1
50mb,1,700m,75,8,20,450,48.0
50mb,1,700m,75,8,20,500,986.2
50mb,1,700m,75,8,40,350,18545.8
50mb,1,700m,75,8,40,400,11400.5
50mb,1,700m,75,8,40,450,12618.4
50mb,1,700m,75,8,40,500,17570.2
50mb,1,700m,75,8,60,350,27833.2
50mb,1,700m,75,8,60,400,33478.1
50mb,1,700m,75,8,60,450,29627.2
50mb,1,700m,75,8,60,500,35973.3
50mb,1,700m,75,8,80,350,62143.1
50mb,1,700m,75,8,80,400,61743.6
50mb,1,700m,75,8,80,450,46841.7
50mb,1,700m,75,8,80,500,56533.0
50mb,1,700m,75,8,100,350,115488.9
50mb,1,700m,75,8,100,400,113999.2
50mb,1,700m,75,8,100,450,90347.0
50mb,1,700m,75,8,100,500,84425.5
50mb,1,700m,75,8,120,350,144378.0
50mb,1,700m,75,8,120,400,251095.5
50mb,1,700m,75,8,120,450,199504.9
50mb,1,700m,75,8,120,500,166270.2
50mb,1,700m,75,8,140,350,139287.7
50mb,1,700m,75,8,140,400,143285.0
50mb,1,700m,75,8,140,450,104433.9
50mb,1,700m,75,8,140,500,100960.5
50mb,1,700m,75,8,160,350,98169.3
50mb,1,700m,75,8,160,400,95423.2
50mb,1,700m,75,8,160,450,110228.3
50mb,1,700m,75,8,160,500,117656.9
50mb,1,700m,75,8,180,350,149545.2
50mb,1,700m,75,8,180,400,109822.6
50mb,1,700m,75,8,180,450,146954.0
50mb,1,700m,75,8,180,500,134238.2
50mb,1,700m,75,8,200,350,156708.2
50mb,1,700m,75,8,200,400,188348.4
50mb,1,700m,75,8,200,450,172745.0
50mb,1,700m,75,8,200,500,111939.4
50mb,1,700m,75,9,0,350,20.3
50mb,1,700m,75,9,0,400,13.8
50mb,1,700m,75,9,0,450,14.4
50mb,1,700m,75,9,0,500,14.3
50mb,1,700m,75,9,20,350,1055.7
50mb,1,700m,75,9,20,400,406.1
50mb,1,700m,75,9,20,450,454.8
50mb,1,700m,75,9,20,500,610.5
50mb,1,700m,75,9,40,350,12470.6
50mb,1,700m,75,9,40,400,8938.7
50mb,1,700m,75,9,40,450,9357.3
50mb,1,700m,75,9,40,500,11495.4
50mb,1,700m,75,9,60,350,19033.6
50mb,1,700m,75,9,60,400,31964.9
50mb,1,700m,75,9,60,450,27764.9
50mb,1,700m,75,9,60,500,30842.7
50mb,1,700m,75,9,80,350,44455.8
50mb,1,700m,75,9,80,400,49881.4
50mb,1,700m,75,9,80,450,38094.2
50mb,1,700m,75,9,80,500,51672.3
50mb,1,700m,75,9,100,350,61808.4
50mb,1,700m,75,9,100,400,65183.2
50mb,1,700m,75,9,100,450,57129.6
50mb,1,700m,75,9,100,500,58258.1
50mb,1,700m,75,9,120,350,75381.3
50mb,1,700m,75,9,120,400,85804.6
50mb,1,700m,75,9,120,450,72765.8
50mb,1,700m,75,9,120,500,84832.3
50mb,1,700m,75,9,140,350,83880.5
50mb,1,700m,75,9,140,400,87470.6
50mb,1,700m,75,9,140,450,82046.1
50mb,1,700m,75,9,140,500,94569.0
50mb,1,700m,75,9,160,350,109255.4
50mb,1,700m,75,9,160,400,94142.9
50mb,1,700m,75,9,160,450,110573.6
50mb,1,700m,75,9,160,500,122387.9
50mb,1,700m,75,9,180,350,154420.1
50mb,1,700m,75,9,180,400,91274.9
50mb,1,700m,75,9,180,450,90372.2
50mb,1,700m,75,9,180,500,136615.5
50mb,1,700m,75,9,200,350,116273.8
